"lag.smoke","lag.smoke.low","lag.smoke.high","lag","df.date","df.tmmx","df.rmax","pm.threshold"
0.168663359393234,0.0698588191678638,0.266535083828839,0,5,2,2,20
0.173282888346765,0.0711153935398321,0.274445290374504,1,5,2,2,20
0.326343159004325,0.225996382512181,0.425766628244128,2,5,2,2,20
0.166371288737808,0.0655097122791557,0.266283512103943,3,5,2,2,20
0.150933283551153,0.0485139458260286,0.252412042132583,4,5,2,2,20
0.257811946597629,0.153324235298162,0.361310930965861,5,5,2,2,20
0.229556932552753,0.121056587296366,0.336985820446585,6,5,2,2,20
0.207529114006791,0.0941817547417574,0.3196495163531,7,5,2,2,20
0.315471541004161,0.200467705930583,0.429061806898219,8,5,2,2,20
0.358262618396095,0.245119478773774,0.469847102317166,9,5,2,2,20
0.327532901551646,0.216629860993472,0.436873023851021,10,5,2,2,20
0.309129928043129,0.198406286611215,0.418192165029885,11,5,2,2,20
0.300749409248361,0.187653588737671,0.4118949106421,12,5,2,2,20
0.226530306386342,0.105922008426381,0.34472139448262,13,5,2,2,20
0.191817995083449,0.0640083214643861,0.316853959304851,14,5,2,2,20
0.101506373829575,-0.033923648595909,0.233345886576996,15,5,2,2,20
0.207154761497529,0.076750297321718,0.3340768757404,16,5,2,2,20
0.231755705092016,0.106200406788206,0.354213030189144,17,5,2,2,20
0.150955565278781,0.0206562492114683,0.277991710816037,18,5,2,2,20
0.188425657487551,0.052384523517726,0.320803465595511,19,5,2,2,20
0.332503043510928,0.191196301412152,0.469970020494996,20,5,2,2,20
0.479794280828587,0.338818213607103,0.617017978337613,21,5,2,2,20
0.446002092365593,0.304257231236321,0.583412066364333,22,5,2,2,20
0.442888472070692,0.307181178663226,0.574326850554761,23,5,2,2,20
0.352686969372411,0.219034616768593,0.482130254595039,24,5,2,2,20
0.31293594327062,0.177901445544576,0.443754557790074,25,5,2,2,20
0.155990079479494,0.0073867248171687,0.299413896422101,26,5,2,2,20
0.163103853474147,0.0040777409405457,0.316249135358829,27,5,2,2,20
0.232090888627459,0.0666688239350275,0.391072942901673,28,5,2,2,20
